D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_10_788.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_10_788.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_10_788.jpg,-0.05639098,1,0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_10_855.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_10_855.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_10_855.jpg,-0.05639098,1,0,30.19017
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_10_924.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_10_924.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_10_924.jpg,-0.05639098,1,0,30.19017
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_10_994.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_10_994.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_10_994.jpg,-0.05639098,1,0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_063.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_063.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_063.jpg,-0.05639098,1,0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_132.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_132.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_132.jpg,-0.05639098,1,0,30.19024
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_206.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_206.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_206.jpg,-0.05263158,1,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_279.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_279.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_279.jpg,-0.05263158,1,0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_352.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_352.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_352.jpg,-0.05263158,1,0,30.19026
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_424.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_424.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_424.jpg,-0.05639098,1,0,30.19019
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_496.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_496.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_496.jpg,-0.06015037,1,0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_566.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_566.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_566.jpg,-0.06390978,1,0,30.1901
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_638.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_638.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_638.jpg,-0.06390978,1,0,30.19015
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_710.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_710.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_710.jpg,-0.06390978,1,0,30.19023
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_780.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_780.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_780.jpg,-0.06390978,1,0,30.19015
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_855.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_855.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_855.jpg,-0.06390978,1,0,30.1902
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_922.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_922.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_922.jpg,-0.06390978,1,0,30.19017
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_11_990.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_11_990.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_11_990.jpg,-0.06390978,1,0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_058.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_058.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_058.jpg,-0.06390978,1,0,30.19023
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_124.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_124.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_124.jpg,-0.06390978,1,0,30.19022
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_192.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_192.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_192.jpg,-0.06390978,1,0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_260.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_260.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_260.jpg,-0.06390978,1,0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_326.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_326.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_326.jpg,-0.06390978,1,0,30.19024
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_394.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_394.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_394.jpg,-0.06390978,1,0,30.19017
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_470.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_470.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_470.jpg,-0.06015037,1,0,30.19024
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_543.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_543.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_543.jpg,-0.05639098,1,0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_613.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_613.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_613.jpg,-0.05263158,1,0,30.19034
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_680.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_680.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_680.jpg,-0.04511278,1,0,30.19038
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_756.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_756.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_756.jpg,-0.03759398,1,0,30.19015
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_831.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_831.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_831.jpg,-0.03383459,1,0,30.1904
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_904.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_904.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_904.jpg,-0.03383459,1,0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_12_977.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_12_977.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_12_977.jpg,-0.03007519,1,0,30.19036
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_053.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_053.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_053.jpg,-0.01879699,1,0,30.19037
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_124.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_124.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_124.jpg,-0.01503759,1,0,30.19036
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_193.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_193.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_193.jpg,-0.01503759,1,0,30.19032
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_266.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_266.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_266.jpg,-0.01503759,1,0,30.19032
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_333.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_333.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_333.jpg,-0.003759398,1,0,30.19032
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_405.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_405.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_405.jpg,0.003759398,1,0,30.19034
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_476.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_476.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_476.jpg,0.003759398,1,0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_548.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_548.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_548.jpg,0.003759398,1,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_617.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_617.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_617.jpg,0.003759398,1,0,30.19033
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_687.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_687.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_687.jpg,0.003759398,1,0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_756.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_756.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_756.jpg,0,1,0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_825.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_825.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_825.jpg,-0.003759398,1,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_894.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_894.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_894.jpg,-0.01503759,1,0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_13_964.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_13_964.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_13_964.jpg,-0.01503759,1,0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_034.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_034.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_034.jpg,-0.01503759,1,0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_101.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_101.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_101.jpg,-0.01503759,1,0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_178.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_178.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_178.jpg,-0.01503759,1,0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_245.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_245.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_245.jpg,-0.01503759,1,0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_315.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_315.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_315.jpg,-0.01503759,1,0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_382.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_382.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_382.jpg,-0.01503759,1,0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_451.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_451.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_451.jpg,-0.01879699,1,0,30.19024
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_519.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_519.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_519.jpg,-0.03007519,1,0,30.1902
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_586.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_586.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_586.jpg,-0.03759398,1,0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_654.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_654.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_654.jpg,-0.04135338,1,0,30.19013
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_728.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_728.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_728.jpg,-0.04135338,1,0,30.19019
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_801.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_801.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_801.jpg,-0.04135338,1,0,30.19021
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_870.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_870.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_870.jpg,-0.04135338,1,0,30.19024
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_14_941.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_14_941.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_14_941.jpg,-0.04135338,1,0,30.19026
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_014.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_014.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_014.jpg,-0.04135338,1,0,30.19022
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_084.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_084.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_084.jpg,-0.03007519,1,0,30.19034
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_152.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_152.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_152.jpg,-0.02631579,1,0,30.19034
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_221.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_221.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_221.jpg,-0.02631579,1,0,30.19036
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_290.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_290.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_290.jpg,-0.02631579,1,0,30.19036
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_356.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_356.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_356.jpg,-0.02631579,1,0,30.19032
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_430.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_430.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_430.jpg,-0.02255639,1,0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_502.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_502.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_502.jpg,-0.02255639,1,0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_575.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_575.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_575.jpg,-0.02255639,1,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_647.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_647.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_647.jpg,-0.02255639,1,0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_715.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_715.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_715.jpg,-0.02255639,1,0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_783.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_783.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_783.jpg,-0.02255639,1,0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_850.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_850.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_850.jpg,-0.02255639,1,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_917.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_917.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_917.jpg,-0.02255639,1,0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_15_985.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_15_985.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_15_985.jpg,-0.02255639,1,0,30.19037
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_055.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_055.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_055.jpg,-0.03007519,1,0,30.19024
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_124.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_124.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_124.jpg,-0.03007519,1,0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_194.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_194.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_194.jpg,-0.03007519,1,0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_260.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_260.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_260.jpg,-0.03007519,1,0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_332.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_332.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_332.jpg,-0.03007519,1,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_403.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_403.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_403.jpg,-0.03007519,1,0,30.19026
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_475.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_475.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_475.jpg,-0.02631579,1,0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_547.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_547.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_547.jpg,-0.02631579,1,0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_620.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_620.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_620.jpg,-0.02631579,1,0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_694.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_694.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_694.jpg,-0.02631579,1,0,30.07487
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_769.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_769.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_769.jpg,-0.02631579,1,0,30.15972
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_836.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_836.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_836.jpg,-0.02255639,1,0,30.19478
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_904.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_904.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_904.jpg,-0.0112782,1,0,30.18756
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_16_973.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_16_973.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_16_973.jpg,-0.007518797,1,0,30.20547
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_17_041.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_17_041.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_17_041.jpg,0,1,0,30.18628
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_17_117.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_17_117.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_17_117.jpg,0.003759398,1,0,30.18902
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_17_184.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_17_184.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_17_184.jpg,0.003759398,1,0,30.18964
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_17_254.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_17_254.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_17_254.jpg,0.0112782,1,0,30.18987
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_17_326.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_17_326.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_17_326.jpg,0.02255639,1,0,30.18984
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_17_399.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_17_399.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_17_399.jpg,0.02255639,1,0,30.18987
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_17_473.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_17_473.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_17_473.jpg,0,1,0,30.18994
